id,rest_id,created_at,date,bio,can_dm,is_blocked,fast_followers_count,favourites_count,followers_count,friends_count,listed_count,location,media_count,name,normal_followers_count,profile_banner_url,profile_image_url_https,protected,screen_name,username,statuses_count,verified,possibly_sensitive,pinned_tweets,notifications_enabled,notifications,community_role
1042073078971297795,1042073078971297795,2018-09-18 15:29:17+00:00,2018-09-18 15:29:17+00:00,evm chain abstraction @LightDotSo,True,False,0,392467,3745,484,61,,97,Shun Kakinoki,3745,,https://pbs.twimg.com/profile_images/1484307546949128192/Wp-aigri_normal.jpg,False,shunkakinoki,shunkakinoki,2056,True,False,['1769767434372931978'],False,False,
2510297230,2510297230,2014-04-26 10:39:53+00:00,2014-04-26 10:39:53+00:00,,,False,0,2104,3873,78,0,Ghost town,2,skls,3873,,https://pbs.twimg.com/profile_images/1589475856359063552/FVfhh6Qg_normal.jpg,False,CrossChainSwaps,CrossChainSwaps,30,False,False,['1510749507440496647'],False,False,
1252670992142479361,1252670992142479361,2020-04-21 18:50:23+00:00,2020-04-21 18:50:23+00:00,"The next wave of DeFi evolution focusing on cross-chain functionality, NFT trading with enhanced features & RWA integration into blockchain | XRPL Validator",,False,0,82230,25099,119,13,United States,295,OpulenceX Inc,25099,https://pbs.twimg.com/profile_banners/1252670992142479361/1686620936,https://pbs.twimg.com/profile_images/1668431498637344768/yrVQe2Fk_normal.jpg,False,_OpulenceX,_OpulenceX,837,True,False,['1852474314433646895'],False,False,
1441381775477862400,1441381775477862400,2021-09-24 12:39:32+00:00,2021-09-24 12:39:32+00:00,"Next-gen Cross-chain Lending Protocol
Powered by the most secured Chainlink's CCIP
BlockMagic Hackathon 2024 Winner",True,False,0,331,5796,185,0,Etherum,0,Bucky Finance,5796,https://pbs.twimg.com/profile_banners/1441381775477862400/1723110636,https://pbs.twimg.com/profile_images/1821484136286310400/Xq41VJ8E_normal.jpg,False,BuckyFi,BuckyFi,2,True,False,['1551907043925061632'],False,False,
1531404200030179329,1531404200030179329,2022-05-30 22:36:36+00:00,2022-05-30 22:36:36+00:00,"NFT & Altcoins private DAO

INVITE ONLY",,False,0,18,2218,67,0,Crypto,0,LEVELUP - Crosschain Private DAO,2218,https://pbs.twimg.com/profile_banners/1531404200030179329/1680475442,https://pbs.twimg.com/profile_images/1642657560300773381/VKBqSGlB_normal.jpg,False,LevelUP_DAO,LevelUP_DAO,0,False,False,['1585375285641646080'],False,False,
1350488880953307139,1350488880953307139,2021-01-16 17:03:47+00:00,2021-01-16 17:03:47+00:00,We are a leading Web3 consultancy focused on building strong communities and tokenomics. Reach a new level of commitment to your project with our services.,,False,0,4007,4987,906,35,Remote,0,Token Nektar,4987,https://pbs.twimg.com/profile_banners/1350488880953307139/1682897660,https://pbs.twimg.com/profile_images/1649419790904074240/8mi1l1qk_normal.jpg,False,TokenNektar,TokenNektar,7,False,False,['1520154056123105282'],False,False,
1376246943983210502,1376246943983210502,2021-03-28 18:57:12+00:00,2021-03-28 18:57:12+00:00,"Crafting Web3 Success Stories. One Project at a Time.
Leading Web3 founders trust us with the strategy, tokenomics, and marketing of their tokenized ventures.",True,False,0,2138,3527,12,4,,0,Web3Factory,3527,https://pbs.twimg.com/profile_banners/1376246943983210502/1730293374,https://pbs.twimg.com/profile_images/1851610729951973376/DJERdAcn_normal.jpg,False,_Web3Factory_,_Web3Factory_,0,False,False,['1832064209787756834'],False,False,
36352891,36352891,2009-04-29 13:10:54+00:00,2009-04-29 13:10:54+00:00,"Philanthropist, crypto enthusiast, Not a financial expert, Tokenomics and Web3 $ETHERFI $SBG $FLR",True,False,0,21259,3549,1869,6,,29,CreeDavis.ETH,3549,https://pbs.twimg.com/profile_banners/36352891/1722855166,https://pbs.twimg.com/profile_images/1820412578507440128/mfxIgP7G_normal.jpg,False,CreeDavisStar,CreeDavisStar,178,False,False,,False,False,
1633495083545681923,1633495083545681923,2023-03-08 15:49:20+00:00,2023-03-08 15:49:20+00:00,"Fully trustless, intent-based swaps between native Bitcoin & Solana (live), Ethereum (soon) 🟠 zero slippage 🟠 secured by Bitcoin's proof of work",True,False,0,24592,1439,1939,22,,31,atomiq labs 🧪,1439,https://pbs.twimg.com/profile_banners/1633495083545681923/1732645143,https://pbs.twimg.com/profile_images/1745887556049227776/TgnMFN0U_normal.jpg,False,atomiqlabs,atomiqlabs,437,True,False,['1768709307623784507'],False,False,
1373180789718884353,1373180789718884353,2021-03-20 07:53:18+00:00,2021-03-20 07:53:18+00:00,Film photography is like POW(Proof Of Work)📸 #비트코인헛소리꾼,,False,0,87509,1065,1386,1,,50,kim225,1065,https://pbs.twimg.com/profile_banners/1373180789718884353/1636402424,https://pbs.twimg.com/profile_images/1459529353554173954/5PAwBbg2_normal.jpg,False,kim__225,kim__225,660,False,False,,False,False,
1480121702059503618,1480121702059503618,2022-01-09 10:18:29+00:00,2022-01-09 10:18:29+00:00,"A @Bitcoin economic infrastructure designed to unlock your $BTC with yield farming and restaking economy. 

Power by @avax, @AvailProject DA",True,False,0,667,2383,25,17,Bitcoin,2,Bloom,2383,https://pbs.twimg.com/profile_banners/1480121702059503618/1732818730,https://pbs.twimg.com/profile_images/1776614629520891904/4NO5m32s_normal.jpg,False,bloom_btc,bloom_btc,10,True,False,['1805155463711146443'],False,False,
1256966612185427968,1256966612185427968,2020-05-03 15:19:40+00:00,2020-05-03 15:19:40+00:00,The one for all protocols. A decentralized platform for managing and socializing yield farming.,,False,0,54090,24657,48,2,,17,Plotty,24657,https://pbs.twimg.com/profile_banners/1256966612185427968/1686978788,https://pbs.twimg.com/profile_images/1664151243718299648/2m6-UsQN_normal.jpg,False,PlottyFi,PlottyFi,129,False,False,['1717088904212594777'],False,False,
1336286274785849344,1336286274785849344,2020-12-08 12:27:40+00:00,2020-12-08 12:27:40+00:00,"REDEFINING YIELD FARMING
Social trading platform where farmers meet liquidity providers

$SUUM #SUUM",True,False,0,202,7339,0,15,,0,SUUM,7339,https://pbs.twimg.com/profile_banners/1336286274785849344/1621737559,https://pbs.twimg.com/profile_images/1396294635836870657/oq2fJ10v_normal.jpg,False,SUUMFinance,SUUMFinance,0,False,False,,False,False,
1073519114121953280,1073519114121953280,2018-12-14 10:04:36+00:00,2018-12-14 10:04:36+00:00,"Decentralized exchange based on the TRON Network.

➡️ TronTrade Support Telegram: https://t.co/q70i0ruvEl
✉️ Mail: support@bitguild.com",True,False,0,553,15789,141,67,,0,TronTrade,15789,https://pbs.twimg.com/profile_banners/1073519114121953280/1608152120,https://pbs.twimg.com/profile_images/1097908299956133889/sK4p3nOT_normal.png,False,TronTrade,TronTrade,4,False,False,['1523719446442889216'],False,False,
1530874246813171714,1530874246813171714,2022-05-29 11:30:53+00:00,2022-05-29 11:30:53+00:00,AI ➡️ YOU. Building the future of decentralized finance with AI. Powering @d3x_exchange,True,False,0,14033,12665,8,10,United States,28,DΞX,12665,https://pbs.twimg.com/profile_banners/1530874246813171714/1710832623,https://pbs.twimg.com/profile_images/1769986547930304512/FNR2Thao_normal.jpg,False,d3x_xyz,d3x_xyz,101,True,False,['1674831678307704832'],False,False,
2385161044,2385161044,2014-03-05 11:26:05+00:00,2014-03-05 11:26:05+00:00,2M YouTube Subscribers,True,False,0,4541,5229,852,10,,12,Dex,5229,https://pbs.twimg.com/profile_banners/2385161044/1726323193,https://pbs.twimg.com/profile_images/1834949840930791424/xeoDMt3b_normal.jpg,False,dexrockftw,dexrockftw,36,True,False,['1646556456932499456'],False,False,
563540640,563540640,2012-04-26 05:14:33+00:00,2012-04-26 05:14:33+00:00,"🤖 T-dex: Powered by AI for Smarter Trading 📈 | Auto trading bot delivering insights, crypto education, and airdrops. Trade smarter, earn rewards.",True,False,0,4375,8344,1,7,On-chain,24,T-DEX,8344,https://pbs.twimg.com/profile_banners/563540640/1731316194,https://pbs.twimg.com/profile_images/1855900701584404480/zWETuAD5_normal.jpg,False,TdexTradeBot,TdexTradeBot,59,True,False,['1866028168928186637'],False,False,
1429728596915105794,1429728596915105794,2021-08-23 08:56:15+00:00,2021-08-23 08:56:15+00:00,"We contribute to Hubble Protocol, building $USDH, an overcollateralized stablecoin available to anyone and everyone.

Discord: https://t.co/KWGKSzF5IY",True,False,0,1852,41552,183,248,Solana,6,Hubble Protocol,41552,https://pbs.twimg.com/profile_banners/1429728596915105794/1669639404,https://pbs.twimg.com/profile_images/1471509778501230618/Pj3rpcr1_normal.jpg,False,HubbleProtocol,HubbleProtocol,22,True,False,['1742613176322032015'],False,False,
